Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.790929	HARQ FD Txed	79	0	0	3	1	0	15	2
0.790929	HARQ FD Txed	79	0	0	1	1	0	15	2
0.791071	DL DCI Rxed	79	1	0	1	1	0	12	2
0.791071	DL DCI Rxed	79	1	0	3	1	0	12	2
0.791929	HARQ FD Txed	79	1	0	3	1	0	14	2
0.791929	HARQ FD Txed	79	1	0	1	1	0	14	2
0.792071	DL DCI Rxed	79	2	0	1	1	0	11	2
0.792071	DL DCI Rxed	79	2	0	3	1	0	11	2
0.792929	HARQ FD Txed	79	2	0	3	1	0	13	2
0.792929	HARQ FD Txed	79	2	0	1	1	0	13	2
0.793071	DL DCI Rxed	79	3	0	1	1	0	15	2
0.793071	DL DCI Rxed	79	3	0	3	1	0	15	2
0.793929	HARQ FD Txed	79	3	0	3	1	0	12	2
0.793929	HARQ FD Txed	79	3	0	1	1	0	12	2
0.794071	DL DCI Rxed	79	4	0	1	1	0	14	2
0.794071	DL DCI Rxed	79	4	0	3	1	0	14	2
0.794929	HARQ FD Txed	79	4	0	3	1	0	11	2
0.794929	HARQ FD Txed	79	4	0	1	1	0	11	2
0.795071	DL DCI Rxed	79	5	0	1	1	0	13	2
0.795071	DL DCI Rxed	79	5	0	3	1	0	13	2
0.795929	HARQ FD Txed	79	5	0	3	1	0	15	2
0.795929	HARQ FD Txed	79	5	0	1	1	0	15	2
0.796071	DL DCI Rxed	79	6	0	1	1	0	12	2
0.796071	DL DCI Rxed	79	6	0	3	1	0	12	2
0.796929	HARQ FD Txed	79	6	0	3	1	0	14	2
0.796929	HARQ FD Txed	79	6	0	1	1	0	14	2
0.797071	DL DCI Rxed	79	7	0	1	1	0	11	2
0.797071	DL DCI Rxed	79	7	0	3	1	0	11	2
0.797929	HARQ FD Txed	79	7	0	3	1	0	13	2
0.797929	HARQ FD Txed	79	7	0	1	1	0	13	2
0.798071	DL DCI Rxed	79	8	0	1	1	0	15	2
0.798071	DL DCI Rxed	79	8	0	3	1	0	15	2
0.798929	HARQ FD Txed	79	8	0	3	1	0	12	2
0.798929	HARQ FD Txed	79	8	0	1	1	0	12	2
0.799071	DL DCI Rxed	79	9	0	1	1	0	14	2
0.799071	DL DCI Rxed	79	9	0	3	1	0	14	2
0.799929	HARQ FD Txed	79	9	0	3	1	0	11	2
0.799929	HARQ FD Txed	79	9	0	1	1	0	11	2
0.800071	DL DCI Rxed	80	0	0	1	1	0	13	2
0.800071	DL DCI Rxed	80	0	0	3	1	0	13	2
0.800929	HARQ FD Txed	80	0	0	3	1	0	15	2
0.800929	HARQ FD Txed	80	0	0	1	1	0	15	2
0.801071	DL DCI Rxed	80	1	0	1	1	0	12	2
0.801071	DL DCI Rxed	80	1	0	3	1	0	12	2
0.801929	HARQ FD Txed	80	1	0	3	1	0	14	2
0.801929	HARQ FD Txed	80	1	0	1	1	0	14	2
0.802071	DL DCI Rxed	80	2	0	1	1	0	11	2
0.802071	DL DCI Rxed	80	2	0	3	1	0	11	2
0.802929	HARQ FD Txed	80	2	0	3	1	0	13	2
0.802929	HARQ FD Txed	80	2	0	1	1	0	13	2
0.803071	DL DCI Rxed	80	3	0	1	1	0	15	2
0.803071	DL DCI Rxed	80	3	0	3	1	0	15	2
0.803929	HARQ FD Txed	80	3	0	3	1	0	12	2
0.803929	HARQ FD Txed	80	3	0	1	1	0	12	2
0.804071	DL DCI Rxed	80	4	0	1	1	0	14	2
0.804071	DL DCI Rxed	80	4	0	3	1	0	14	2
0.804929	HARQ FD Txed	80	4	0	3	1	0	11	2
